tid,rid,date,year,start_time,end_time,birds_seen,points_surveyed
24010,3577,2018-06-05T22:00:00Z,2018,04:20:00,07:35:00,231,20
24011,3895,2018-06-02T22:00:00Z,2018,17:30:00,19:45:00,57,10
24012,3177,2018-05-23T22:00:00Z,2018,10:45:00,13:50:00,149,20
24013,3908,2018-05-26T22:00:00Z,2018,09:00:00,12:20:00,169,15
24014,303,2018-06-12T22:00:00Z,2018,06:35:00,08:10:00,56,10
24015,302,2018-06-14T22:00:00Z,2018,19:35:00,21:41:00,54,10
24016,776,2018-06-12T22:00:00Z,2018,06:25:00,08:10:00,37,10
24017,348,2018-06-09T22:00:00Z,2018,07:30:00,11:15:00,148,20
24018,1001,2018-06-04T22:00:00Z,2018,08:06:00,11:09:00,207,20
24019,273,2018-06-06T22:00:00Z,2018,06:00:00,07:30:00,104,10
24020,3898,2018-06-08T22:00:00Z,2018,06:20:00,08:25:00,152,13
24021,457,2018-05-24T22:00:00Z,2018,09:54:00,12:23:00,109,14
24022,3805,2018-06-05T22:00:00Z,2018,06:00:00,10:30:00,145,14
24023,3842,2018-06-01T22:00:00Z,2018,08:30:00,12:15:00,186,20
24024,2551,2018-05-05T22:00:00Z,2018,08:25:00,10:30:00,48,13
24025,3248,2018-05-14T22:00:00Z,2018,05:43:00,07:48:00,106,10
24026,3385,2018-05-31T22:00:00Z,2018,18:10:00,20:40:00,128,12
24027,2596,2018-05-24T22:00:00Z,2018,18:10:00,20:30:00,149,12
24028,3668,2018-05-20T22:00:00Z,2018,07:20:00,10:30:00,162,20
24029,3667,2018-05-25T22:00:00Z,2018,07:10:00,13:29:00,182,20
24030,4278,2018-06-08T22:00:00Z,2018,06:24:00,07:55:00,79,10
24031,4279,2018-06-08T22:00:00Z,2018,08:15:00,10:40:00,69,10
24032,200,2018-05-27T22:00:00Z,2018,09:01:00,13:50:00,54,16
24033,200,2017-06-02T22:00:00Z,2017,08:45:00,13:15:00,43,16
24034,2579,2018-05-29T22:00:00Z,2018,07:00:00,12:12:00,109,20
24036,3526,2018-01-11T23:00:00Z,2017,09:30:00,11:30:00,33,13
24037,3649,2018-06-05T22:00:00Z,2018,04:40:00,11:45:00,183,15
24038,4221,2018-05-25T22:00:00Z,2018,05:55:00,10:15:00,155,15
24039,4131,2018-06-11T22:00:00Z,2018,04:55:00,07:20:00,63,13
24040,326,2018-05-30T22:00:00Z,2018,04:24:00,07:04:00,131,20
24041,1559,2018-05-25T22:00:00Z,2018,05:17:00,09:17:00,210,20
24042,3979,2018-05-06T22:00:00Z,2018,05:03:00,09:36:00,290,20
24043,4031,2017-01-12T23:00:00Z,2016,08:41:00,12:07:00,179,20
24045,460,2018-05-28T22:00:00Z,2018,05:15:00,08:15:00,138,20
24046,2561,2018-05-31T22:00:00Z,2018,06:20:00,07:40:00,58,10
24047,2562,2018-05-31T22:00:00Z,2018,07:45:00,08:40:00,60,10
24048,412,2018-01-06T23:00:00Z,2017,09:30:00,13:15:00,62,17
24052,3930,2018-12-20T23:00:00Z,2018,10:45:00,13:20:00,75,10
24054,4297,2018-12-21T23:00:00Z,2018,09:45:00,11:45:00,52,10
24055,4025,2018-12-23T23:00:00Z,2018,07:56:00,10:51:00,158,20
24057,4295,2018-12-23T23:00:00Z,2018,10:52:00,12:52:00,99,15
24059,4029,2018-12-23T23:00:00Z,2018,08:56:00,11:44:00,117,20
24060,4088,2018-12-24T23:00:00Z,2018,10:05:00,12:15:00,59,13
24062,3511,2018-12-23T23:00:00Z,2018,11:43:00,13:22:00,40,10
24063,2485,2018-12-23T23:00:00Z,2018,09:10:00,10:40:00,39,10
24064,970,2018-12-25T23:00:00Z,2018,09:50:00,13:15:00,113,19
24065,4085,2018-12-24T23:00:00Z,2018,09:10:00,11:05:00,73,10
24066,3946,2018-12-26T23:00:00Z,2018,09:33:00,11:47:00,32,13
24067,3321,2018-12-26T23:00:00Z,2018,13:40:00,15:45:00,16,7
24068,4352,2018-12-27T23:00:00Z,2018,09:00:00,11:30:00,67,13
24069,524,2018-12-27T23:00:00Z,2018,08:45:00,11:53:00,57,18
24070,328,2018-12-27T23:00:00Z,2018,09:16:00,12:45:00,68,19
24071,409,2018-12-27T23:00:00Z,2018,09:28:00,11:20:00,83,10
24072,564,2018-12-27T23:00:00Z,2018,08:50:00,12:10:00,76,20
24073,1071,2018-12-27T23:00:00Z,2018,09:00:00,12:15:00,37,15
24075,1077,2018-12-23T23:00:00Z,2018,09:45:00,13:05:00,67,20
24076,2541,2018-12-27T23:00:00Z,2018,08:40:00,12:10:00,119,17
24077,4094,2018-12-27T23:00:00Z,2018,10:00:00,12:00:00,98,13
24078,982,2018-12-27T23:00:00Z,2018,09:00:00,13:15:00,94,20
24079,3992,2018-12-27T23:00:00Z,2018,09:00:00,14:30:00,91,20
24080,3936,2018-12-27T23:00:00Z,2018,09:38:00,12:23:00,65,18
24081,3517,2018-12-27T23:00:00Z,2018,10:50:00,14:35:00,66,16
24082,3940,2018-12-27T23:00:00Z,2018,09:40:00,11:30:00,73,10
24083,4284,2018-12-27T23:00:00Z,2018,09:10:00,12:05:00,42,10
24084,223,2018-12-27T23:00:00Z,2018,10:00:00,13:35:00,85,19
24085,2535,2018-12-28T23:00:00Z,2018,10:30:00,12:28:00,51,10
24086,626,2018-12-28T23:00:00Z,2018,10:20:00,12:50:00,50,10
24087,4302,2019-01-04T23:00:00Z,2018,12:00:00,13:45:00,25,10
24089,3664,2018-12-28T23:00:00Z,2018,10:40:00,12:55:00,25,9
24090,4082,2018-12-28T23:00:00Z,2018,10:07:00,12:52:00,106,20
24091,4304,2018-12-29T23:00:00Z,2018,09:13:00,10:43:00,24,9
24092,3897,2018-06-11T22:00:00Z,2018,04:15:00,08:05:00,208,20
24093,2616,2018-12-27T23:00:00Z,2018,10:05:00,12:15:00,37,12
24095,3989,2018-06-02T22:00:00Z,2018,04:50:00,07:22:00,225,19
24096,4280,2018-12-29T23:00:00Z,2018,09:54:00,14:18:00,114,20
24097,505,2018-12-29T23:00:00Z,2018,10:20:00,13:23:00,119,20
24098,4080,2018-12-29T23:00:00Z,2018,08:35:00,12:25:00,72,20
24099,4305,2018-05-24T22:00:00Z,2018,05:08:00,06:26:00,123,10
24100,3942,2018-12-29T23:00:00Z,2018,09:20:00,13:00:00,121,18
24101,3951,2018-12-29T23:00:00Z,2018,09:10:00,11:20:00,39,12
24102,4289,2018-12-29T23:00:00Z,2018,08:50:00,11:32:00,49,10
24103,680,2018-12-25T23:00:00Z,2018,09:52:00,14:46:00,78,20
24104,2544,2018-12-30T23:00:00Z,2018,09:08:00,11:11:00,69,11
24105,3837,2018-12-29T23:00:00Z,2018,10:00:00,13:36:00,80,17
24106,3716,2018-12-30T23:00:00Z,2018,10:15:00,12:00:00,94,10
24107,207,2018-12-30T23:00:00Z,2018,10:30:00,13:45:00,66,19
24108,4307,2018-12-30T23:00:00Z,2018,08:50:00,10:35:00,20,12
24109,4308,2018-12-29T23:00:00Z,2018,08:45:00,10:20:00,35,10
24110,3186,2018-12-30T23:00:00Z,2018,13:00:00,14:45:00,44,9
24111,4309,2018-12-30T23:00:00Z,2018,09:00:00,11:15:00,22,9
24112,577,2018-12-27T23:00:00Z,2018,09:06:00,15:30:00,110,20
24113,4028,2018-12-29T23:00:00Z,2018,00:00:00,00:00:00,65,10
24114,100,2018-12-29T23:00:00Z,2018,08:30:00,11:30:00,47,17
24115,3409,2018-12-30T23:00:00Z,2018,10:38:00,15:03:00,17,6
24116,4090,2018-12-28T23:00:00Z,2018,09:30:00,12:30:00,78,16
24117,3189,2018-12-29T23:00:00Z,2018,10:00:00,12:00:00,24,7
24118,4030,2019-01-01T23:00:00Z,2018,10:20:00,12:00:00,21,9
24119,4087,2019-01-01T23:00:00Z,2018,09:00:00,13:00:00,66,12
24120,3995,2018-12-28T23:00:00Z,2018,08:15:00,10:35:00,53,11
24121,4314,2018-12-30T23:00:00Z,2018,09:23:00,11:27:00,72,12
24122,101,2019-01-01T23:00:00Z,2018,12:47:00,15:59:00,57,17
24123,3948,2019-01-02T23:00:00Z,2018,09:20:00,15:15:00,104,17
24124,4293,2019-01-02T23:00:00Z,2018,09:00:00,13:00:00,54,10
24125,449,2019-01-02T23:00:00Z,2018,10:30:00,12:10:00,33,11
24126,1130,2019-01-02T23:00:00Z,2018,09:30:00,11:31:00,74,10
24127,3781,2019-01-02T23:00:00Z,2018,09:58:00,12:05:00,50,10
24128,3870,2019-01-02T23:00:00Z,2018,11:27:00,13:08:00,55,12
24129,628,2019-01-02T23:00:00Z,2018,08:30:00,13:20:00,165,20
24130,712,2019-01-02T23:00:00Z,2018,12:01:00,16:04:00,62,18
24131,4104,2019-01-01T23:00:00Z,2018,09:37:00,11:40:00,50,10
24132,4316,2018-12-28T23:00:00Z,2018,08:20:00,09:42:00,41,10
24133,3508,2019-01-02T23:00:00Z,2018,09:30:00,12:15:00,85,15
24134,499,2019-01-02T23:00:00Z,2018,09:29:00,14:56:00,123,19
24135,980,2018-12-29T23:00:00Z,2018,09:50:00,13:20:00,112,20
24136,4292,2019-01-02T23:00:00Z,2018,10:10:00,12:08:00,35,10
24137,4290,2019-01-02T23:00:00Z,2018,09:00:00,12:30:00,61,13
24138,1192,2019-01-02T23:00:00Z,2018,08:50:00,12:15:00,48,16
24139,4235,2019-01-02T23:00:00Z,2018,09:00:00,11:35:00,62,10
24140,4318,2019-01-03T23:00:00Z,2018,09:00:00,10:31:00,50,10
24142,3750,2019-01-03T23:00:00Z,2018,10:36:00,14:49:00,76,20
24143,42,2019-01-03T23:00:00Z,2018,09:20:00,15:35:00,111,20
24144,3721,2019-01-03T23:00:00Z,2018,08:45:00,11:18:00,37,14
24145,4032,2019-01-03T23:00:00Z,2018,10:15:00,12:55:00,99,12
24146,141,2019-01-02T23:00:00Z,2018,09:25:00,12:35:00,71,13
24147,737,2019-01-02T23:00:00Z,2018,13:10:00,15:55:00,46,9
24148,4286,2019-01-03T23:00:00Z,2018,09:08:00,11:25:00,15,8
24149,3935,2019-01-04T23:00:00Z,2018,09:00:00,11:20:00,55,16
24150,561,2018-12-27T23:00:00Z,2018,10:45:00,13:10:00,44,17
24151,3732,2019-01-04T23:00:00Z,2018,09:34:00,11:18:00,72,10
24152,4363,2019-01-04T23:00:00Z,2018,08:40:00,11:30:00,116,10
24153,4142,2019-01-02T23:00:00Z,2018,09:00:00,14:10:00,97,14
24154,3993,2019-01-02T23:00:00Z,2018,11:00:00,13:30:00,56,10
24155,603,2019-01-04T23:00:00Z,2018,00:00:00,00:00:00,45,10
24156,3294,2019-01-04T23:00:00Z,2018,09:05:00,12:05:00,143,15
24157,4219,2019-01-04T23:00:00Z,2018,09:15:00,11:50:00,127,16
24158,4319,2019-01-04T23:00:00Z,2018,09:15:00,14:11:00,108,19
24160,2501,2019-01-04T23:00:00Z,2018,09:00:00,11:20:00,127,14
24161,386,2018-01-06T23:00:00Z,2017,10:10:00,12:30:00,124,15
24162,386,2019-01-04T23:00:00Z,2018,10:20:00,12:35:00,94,15
24163,430,2018-06-16T22:00:00Z,2018,05:30:00,09:10:00,238,17
24164,504,2019-01-04T23:00:00Z,2018,13:40:00,16:05:00,77,10
24165,4312,2019-01-04T23:00:00Z,2018,09:25:00,12:00:00,92,13
24166,4039,2019-01-05T23:00:00Z,2018,09:10:00,10:36:00,57,10
24167,3510,2019-01-03T23:00:00Z,2018,09:30:00,12:25:00,54,19
24168,512,2019-01-04T23:00:00Z,2018,10:30:00,14:40:00,204,20
24169,368,2018-12-29T23:00:00Z,2018,11:15:00,15:00:00,80,18
24170,4144,2019-01-02T23:00:00Z,2018,11:40:00,13:37:00,32,10
24171,371,2019-01-01T23:00:00Z,2018,10:21:00,13:24:00,65,16
24172,4236,2019-01-05T23:00:00Z,2018,09:00:00,11:40:00,71,12
24173,3606,2019-01-05T23:00:00Z,2018,08:30:00,11:45:00,97,10
24174,705,2019-01-02T23:00:00Z,2018,10:00:00,14:50:00,134,20
24176,633,2018-12-27T23:00:00Z,2018,08:40:00,12:30:00,128,20
24177,2539,2018-12-29T23:00:00Z,2018,08:45:00,10:35:00,40,9
24178,3929,2019-01-04T23:00:00Z,2018,13:00:00,14:30:00,18,5
24179,4037,2019-01-05T23:00:00Z,2018,09:03:00,11:34:00,75,10
24180,652,2019-01-05T23:00:00Z,2018,11:08:00,14:17:00,67,19
24181,2498,2019-01-01T23:00:00Z,2018,09:30:00,12:10:00,65,16
24182,1137,2019-01-04T23:00:00Z,2018,08:27:00,11:18:00,71,17
24183,1210,2018-12-27T23:00:00Z,2018,14:00:00,16:00:00,73,13
24184,4035,2019-01-05T23:00:00Z,2018,08:32:00,10:58:00,110,20
24185,3947,2019-01-05T23:00:00Z,2018,08:25:00,13:00:00,170,20
24186,4083,2018-12-27T23:00:00Z,2018,09:30:00,11:45:00,48,12
24187,4019,2019-01-03T23:00:00Z,2018,09:04:00,10:58:00,59,10
24188,3518,2019-01-06T23:00:00Z,2018,07:45:00,09:50:00,54,10
24189,3615,2018-12-27T23:00:00Z,2018,09:35:00,12:50:00,117,20
24190,4311,2019-01-06T23:00:00Z,2018,00:00:00,00:00:00,51,17
24191,4322,2019-01-06T23:00:00Z,2018,10:00:00,11:50:00,88,11
24192,4299,2019-01-05T23:00:00Z,2018,09:00:00,11:00:00,83,15
24193,4291,2019-01-06T23:00:00Z,2018,09:58:00,13:40:00,58,15
24194,3994,2019-01-06T23:00:00Z,2018,10:00:00,11:40:00,48,12
24195,3748,2019-01-06T23:00:00Z,2018,09:50:00,11:45:00,34,10
24197,4321,2019-01-04T23:00:00Z,2018,09:45:00,12:23:00,68,10
24198,427,2018-12-30T23:00:00Z,2018,09:45:00,12:40:00,100,15
24199,4323,2019-01-06T23:00:00Z,2018,09:40:00,11:35:00,59,10
24200,3422,2019-01-06T23:00:00Z,2018,10:30:00,15:10:00,95,19
24203,3301,2019-01-04T23:00:00Z,2018,09:50:00,13:20:00,113,20
24204,404,2019-01-06T23:00:00Z,2018,08:54:00,12:34:00,67,17
24205,3765,2019-01-04T23:00:00Z,2018,13:30:00,16:45:00,56,15
24206,234,2018-12-27T23:00:00Z,2018,10:00:00,14:15:00,79,18
24207,3433,2019-01-07T23:00:00Z,2018,09:15:00,11:30:00,18,10
24208,3587,2018-12-29T23:00:00Z,2018,12:40:00,16:12:00,47,11
24209,1074,2018-12-27T23:00:00Z,2018,09:05:00,12:25:00,55,18
24210,4102,2019-01-01T23:00:00Z,2018,09:40:00,12:30:00,71,17
24211,1133,2018-12-16T23:00:00Z,2018,11:00:00,15:00:00,22,5
24212,1131,2018-12-20T23:00:00Z,2018,11:30:00,12:30:00,17,5
24213,4283,2018-05-26T22:00:00Z,2018,18:30:00,21:40:00,78,12
24214,1181,2018-12-27T23:00:00Z,2018,09:00:00,12:20:00,144,20
24215,3323,2019-01-02T23:00:00Z,2018,10:30:00,13:15:00,46,10
24216,3197,2019-01-05T23:00:00Z,2018,08:15:00,13:00:00,35,15
24217,999,2019-01-05T23:00:00Z,2018,09:36:00,13:48:00,143,19
24218,1040,2018-12-28T23:00:00Z,2018,09:15:00,12:55:00,72,16
24219,4330,2019-01-02T23:00:00Z,2018,08:37:00,11:35:00,44,15
24220,536,2019-01-08T23:00:00Z,2018,11:20:00,13:10:00,39,10
24221,1002,2019-01-06T23:00:00Z,2018,09:47:00,12:35:00,85,19
24222,4331,2019-01-03T23:00:00Z,2018,09:00:00,12:00:00,43,13
24223,3669,2019-01-09T23:00:00Z,2018,08:55:00,10:46:00,74,11
24224,4036,2019-01-09T23:00:00Z,2018,09:15:00,11:15:00,37,9
24225,3864,2019-01-09T23:00:00Z,2018,11:00:00,12:12:00,20,9
24226,3997,2019-01-09T23:00:00Z,2018,09:45:00,11:45:00,67,14
24227,111,2018-12-27T23:00:00Z,2018,10:00:00,12:30:00,29,15
24228,140,2019-01-04T23:00:00Z,2018,09:30:00,11:45:00,39,10
24229,3299,2019-01-05T23:00:00Z,2018,09:45:00,11:55:00,19,8
24230,4332,2019-01-09T23:00:00Z,2018,09:30:00,11:30:00,55,10
24231,706,2019-01-09T23:00:00Z,2018,10:05:00,13:10:00,182,20
24232,4325,2019-01-09T23:00:00Z,2018,11:55:00,15:35:00,24,11
24233,4333,2018-12-27T23:00:00Z,2018,09:40:00,13:00:00,49,10
24234,4002,2019-01-10T23:00:00Z,2018,08:50:00,13:55:00,108,18
24235,943,2019-01-10T23:00:00Z,2018,09:15:00,12:45:00,71,18
24236,3450,2019-01-10T23:00:00Z,2018,11:25:00,15:25:00,77,17
24237,913,2019-01-06T23:00:00Z,2018,11:00:00,15:15:00,147,20
24238,4353,2019-01-05T23:00:00Z,2018,11:30:00,13:30:00,16,8
24239,1101,2019-01-10T23:00:00Z,2018,09:47:00,14:00:00,47,13
24241,738,2019-01-02T23:00:00Z,2018,10:45:00,12:55:00,57,14
24242,4287,2019-01-10T23:00:00Z,2018,10:00:00,13:04:00,36,12
24243,2500,2018-12-26T23:00:00Z,2018,09:21:00,11:25:00,38,11
24244,4334,2019-01-10T23:00:00Z,2018,10:00:00,12:00:00,71,10
24245,3943,2019-01-11T23:00:00Z,2018,10:02:00,12:55:00,57,10
24246,3856,2019-01-09T23:00:00Z,2018,09:00:00,13:15:00,90,15
24247,3292,2019-01-09T23:00:00Z,2018,08:50:00,11:00:00,49,17
24248,4143,2019-01-02T23:00:00Z,2018,08:55:00,11:46:00,72,20
24249,3747,2019-01-11T23:00:00Z,2018,13:00:00,14:20:00,45,10
24250,3871,2019-01-12T23:00:00Z,2018,08:29:00,11:10:00,25,13
24251,3949,2019-01-09T23:00:00Z,2018,09:40:00,11:15:00,51,13
24252,4329,2019-01-11T23:00:00Z,2018,09:20:00,12:40:00,38,11
24253,4335,2019-01-04T23:00:00Z,2018,10:00:00,12:30:00,39,15
24254,3928,2018-12-28T23:00:00Z,2018,09:00:00,11:25:00,32,8
24257,4153,2018-12-27T23:00:00Z,2018,11:48:00,13:53:00,34,10
24258,3521,2019-01-12T23:00:00Z,2018,09:26:00,12:17:00,20,8
24259,507,2019-01-05T23:00:00Z,2018,11:00:00,14:00:00,82,20
24260,2491,2018-12-27T23:00:00Z,2018,09:00:00,12:35:00,145,20
24261,3660,2019-01-13T23:00:00Z,2018,09:20:00,11:35:00,68,10
24262,3857,2019-01-13T23:00:00Z,2018,09:00:00,11:53:00,85,13
24263,3953,2019-01-09T23:00:00Z,2018,10:03:00,13:15:00,59,15
24264,433,2019-01-13T23:00:00Z,2018,11:00:00,14:30:00,46,13
24265,3541,2019-01-14T23:00:00Z,2018,00:00:00,00:00:00,64,10
24266,381,2019-01-10T23:00:00Z,2018,08:55:00,00:00:00,41,14
24267,3663,2018-12-28T23:00:00Z,2018,08:30:00,12:00:00,73,12
24272,4341,2019-01-14T23:00:00Z,2018,00:00:00,00:00:00,20,8
24275,3670,2019-01-09T23:00:00Z,2018,10:10:00,13:00:00,74,14
24276,310,2018-12-29T23:00:00Z,2018,09:52:00,13:15:00,112,20
24277,3666,2019-01-03T23:00:00Z,2018,09:31:00,14:58:00,144,20
24279,4328,2019-01-06T23:00:00Z,2018,08:38:00,11:12:00,26,14
24280,963,2019-01-10T23:00:00Z,2018,08:30:00,12:30:00,142,19
24281,4162,2019-01-08T23:00:00Z,2018,12:56:00,14:32:00,65,12
24282,1127,2019-01-08T23:00:00Z,2018,09:30:00,11:50:00,103,16
24283,4342,2019-01-14T23:00:00Z,2018,09:15:00,12:10:00,64,12
24284,3847,2019-01-16T23:00:00Z,2018,09:21:00,10:50:00,105,10
24285,979,2019-01-09T23:00:00Z,2018,08:35:00,12:26:00,174,20
24286,3950,2018-12-27T23:00:00Z,2018,10:15:00,14:00:00,86,15
24287,3183,2019-01-04T23:00:00Z,2018,10:50:00,13:15:00,86,20
24288,278,2019-01-16T23:00:00Z,2018,08:46:00,11:00:00,30,10
24289,4285,2019-01-17T23:00:00Z,2018,09:02:00,11:29:00,52,10
24291,4150,2019-01-17T23:00:00Z,2018,09:50:00,11:45:00,69,10
24292,3931,2019-01-02T23:00:00Z,2018,09:00:00,12:30:00,21,9
24293,3524,2019-01-17T23:00:00Z,2018,10:30:00,12:15:00,48,14
24294,4148,2019-01-17T23:00:00Z,2018,09:30:00,14:00:00,63,12
24295,3845,2019-01-17T23:00:00Z,2018,10:15:00,13:15:00,78,11
24296,4344,2019-01-17T23:00:00Z,2018,09:10:00,10:50:00,66,10
24297,4155,2019-01-15T23:00:00Z,2018,08:20:00,10:10:00,20,11
24298,3611,2019-01-15T23:00:00Z,2018,13:30:00,15:30:00,33,10
24299,708,2019-01-17T23:00:00Z,2018,12:05:00,15:52:00,118,19
24300,3593,2019-01-17T23:00:00Z,2018,09:30:00,11:40:00,71,12
24301,3329,2019-01-17T23:00:00Z,2018,10:01:00,12:15:00,60,10
24303,3661,2019-01-18T23:00:00Z,2018,08:58:00,10:52:00,58,10
24304,3743,2019-01-04T23:00:00Z,2018,08:45:00,12:35:00,108,14
24305,3188,2019-01-18T23:00:00Z,2018,09:00:00,11:35:00,157,17
24306,4324,2019-01-18T23:00:00Z,2018,09:42:00,12:20:00,38,10
24307,3676,2019-01-18T23:00:00Z,2018,12:15:00,13:45:00,76,10
24308,4345,2019-01-18T23:00:00Z,2018,08:40:00,12:02:00,135,20
24309,3751,2019-01-17T23:00:00Z,2018,12:49:00,15:25:00,39,11
24311,384,2019-01-17T23:00:00Z,2018,09:15:00,14:00:00,84,19
24312,4294,2019-01-18T23:00:00Z,2018,10:00:00,12:05:00,93,11
24313,3673,2019-01-18T23:00:00Z,2018,08:55:00,10:25:00,28,10
24314,3597,2019-01-17T23:00:00Z,2018,10:15:00,12:40:00,61,14
24315,4346,2019-01-04T23:00:00Z,2018,08:00:00,12:25:00,54,14
24316,4101,2019-01-16T23:00:00Z,2018,09:00:00,13:00:00,126,20
24317,3744,2018-12-29T23:00:00Z,2018,09:30:00,11:40:00,33,13
24318,4098,2019-01-19T23:00:00Z,2018,12:20:00,14:40:00,27,10
24319,650,2019-01-17T23:00:00Z,2018,10:30:00,13:45:00,67,20
24320,4062,2019-01-19T23:00:00Z,2018,09:30:00,12:15:00,34,10
24321,383,2019-01-19T23:00:00Z,2018,13:54:00,16:47:00,53,17
24322,3843,2019-01-19T23:00:00Z,2018,08:55:00,10:45:00,65,10
24323,3771,2019-01-18T23:00:00Z,2018,13:30:00,15:30:00,65,13
24324,4194,2019-01-11T23:00:00Z,2018,09:05:00,11:15:00,10,7
24326,4347,2019-01-17T23:00:00Z,2018,10:30:00,14:05:00,44,15
24327,4348,2019-01-18T23:00:00Z,2018,10:30:00,14:10:00,32,12
24330,3525,2019-01-17T23:00:00Z,2018,10:30:00,13:15:00,108,20
24331,4350,2019-01-18T23:00:00Z,2018,10:25:00,14:20:00,75,14
24332,163,2019-01-20T23:00:00Z,2018,08:48:00,11:15:00,47,11
24333,4351,2018-12-25T23:00:00Z,2018,11:00:00,13:30:00,59,18
24335,3447,2019-01-18T23:00:00Z,2018,10:15:00,13:00:00,52,10
24336,969,2019-01-17T23:00:00Z,2018,11:10:00,13:15:00,49,12
24337,3526,2019-01-17T23:00:00Z,2018,09:30:00,11:30:00,54,14
24339,3844,2019-01-16T23:00:00Z,2018,10:00:00,11:45:00,20,7
24340,4354,2019-01-16T23:00:00Z,2018,08:45:00,10:37:00,94,11
24341,4317,2019-01-10T23:00:00Z,2018,10:15:00,13:45:00,53,10
24342,3331,2019-01-09T23:00:00Z,2018,10:30:00,12:15:00,49,10
24343,2540,2019-01-17T23:00:00Z,2018,09:20:00,11:50:00,73,17
24344,3601,2019-01-21T23:00:00Z,2018,10:30:00,14:00:00,61,14
24345,927,2019-01-11T23:00:00Z,2018,12:00:00,15:05:00,16,9
24346,2514,2019-01-03T23:00:00Z,2018,10:00:00,11:45:00,34,10
24347,3869,2019-01-05T23:00:00Z,2018,09:15:00,11:45:00,33,10
24348,3662,2019-01-17T23:00:00Z,2018,08:45:00,11:55:00,29,10
24350,309,2019-01-01T23:00:00Z,2018,10:00:00,13:00:00,49,20
24351,4112,2019-01-19T23:00:00Z,2018,11:00:00,12:35:00,32,9
24352,3671,2019-01-17T23:00:00Z,2018,10:10:00,11:45:00,25,8
24353,4355,2019-01-22T23:00:00Z,2018,00:00:00,00:00:00,60,12
24355,4356,2019-01-23T23:00:00Z,2018,10:20:00,14:45:00,50,10
24356,149,2018-12-29T23:00:00Z,2018,09:06:00,10:36:00,79,10
24357,4151,2019-01-23T23:00:00Z,2018,09:05:00,11:42:00,32,12
24358,3445,2019-01-22T23:00:00Z,2018,10:00:00,11:40:00,34,10
24359,3610,2019-01-14T23:00:00Z,2018,10:00:00,12:15:00,34,12
24363,3426,2019-01-17T23:00:00Z,2018,10:15:00,11:55:00,53,12
24364,3349,2019-01-19T23:00:00Z,2018,09:40:00,11:55:00,78,12
24365,119,2019-01-06T23:00:00Z,2018,09:09:00,11:57:00,78,20
24367,4315,2019-01-10T23:00:00Z,2018,10:05:00,11:35:00,42,10
24368,4357,2019-01-02T23:00:00Z,2018,10:10:00,13:00:00,35,13
24369,3322,2019-01-13T23:00:00Z,2018,10:20:00,12:15:00,23,10
24370,4103,2019-01-17T23:00:00Z,2018,09:10:00,12:10:00,94,16
24371,997,2019-01-05T23:00:00Z,2018,09:02:00,12:04:00,134,20
24372,3441,2019-01-28T23:00:00Z,2018,09:00:00,10:30:00,22,9
24373,4058,2019-01-26T23:00:00Z,2018,10:30:00,12:15:00,23,9
24374,3493,2019-01-28T23:00:00Z,2018,10:40:00,12:00:00,26,9
24375,4358,2019-01-11T23:00:00Z,2018,09:20:00,11:30:00,51,10
24377,412,2019-01-04T23:00:00Z,2018,09:30:00,13:50:00,54,16
24378,402,2019-01-17T23:00:00Z,2018,10:45:00,13:40:00,92,20
24379,3739,2019-01-11T23:00:00Z,2018,08:30:00,11:45:00,83,14
24380,3727,2019-01-23T23:00:00Z,2018,09:00:00,12:30:00,14,8
24382,3725,2019-01-28T23:00:00Z,2018,08:30:00,10:15:00,55,10
24383,4337,2019-01-08T23:00:00Z,2018,09:52:00,12:13:00,40,8
24384,354,2019-01-02T23:00:00Z,2018,09:57:00,12:47:00,101,20
24385,4095,2019-01-02T23:00:00Z,2018,09:00:00,12:00:00,131,20
24386,4003,2019-01-18T23:00:00Z,2018,09:00:00,11:36:00,62,18
24387,3609,2019-01-02T23:00:00Z,2018,08:35:00,11:35:00,107,20
24388,3728,2019-01-19T23:00:00Z,2018,09:09:00,13:33:00,68,15
24389,4109,2018-12-26T23:00:00Z,2018,10:10:00,12:15:00,11,8
24390,4110,2019-01-21T23:00:00Z,2018,10:05:00,12:10:00,22,12
24391,4001,2019-01-19T23:00:00Z,2018,09:00:00,12:15:00,113,20
24392,3719,2019-02-03T23:00:00Z,2018,08:45:00,11:00:00,79,13
24393,3209,2019-01-09T23:00:00Z,2018,08:56:00,13:29:00,129,20
24395,4288,2019-01-17T23:00:00Z,2018,09:25:00,12:09:00,70,10
24396,3446,2019-01-04T23:00:00Z,2018,09:45:00,12:15:00,87,10
24397,739,2018-12-27T23:00:00Z,2018,09:20:00,12:42:00,72,10
24398,3941,2019-01-14T23:00:00Z,2018,10:00:00,12:17:00,39,10
24399,4310,2019-01-11T23:00:00Z,2018,09:00:00,11:30:00,56,10
24400,3957,2019-01-17T23:00:00Z,2018,08:46:00,11:42:00,109,20
24401,864,2019-01-02T23:00:00Z,2018,09:30:00,14:00:00,157,20
24402,4111,2019-01-09T23:00:00Z,2018,10:00:00,13:15:00,123,16
24403,165,2019-01-24T23:00:00Z,2018,11:00:00,13:30:00,29,6
24404,3770,2019-01-15T23:00:00Z,2018,14:00:00,16:00:00,30,10
24405,3738,2019-01-28T23:00:00Z,2018,08:45:00,11:00:00,74,11
